Datetime,Temperature,Humidity,WindSpeed
8/17/2017 20:10,25.41,57.71,0.07
8/17/2017 20:20,25.3,57.98,0.066
8/17/2017 20:30,25.17,58.25,0.071
8/17/2017 20:40,25.06,58.75,0.074
8/17/2017 20:50,24.94,59.12,0.072
8/17/2017 21:00,24.55,60.55,0.072
8/17/2017 21:10,24.52,60.55,0.072
8/17/2017 21:20,24.51,60.62,0.071
8/17/2017 21:30,24.38,60.72,0.073
8/17/2017 21:40,24.18,61.48,0.071
8/17/2017 21:50,24,61.95,0.07
8/17/2017 22:00,23.78,62.65,0.07
8/17/2017 22:10,23.75,62.65,0.068
8/17/2017 22:20,23.62,62.95,0.069
8/17/2017 22:30,23.6,62.91,0.067
8/17/2017 22:40,23.56,62.65,0.069
8/17/2017 22:50,23.45,63.11,0.069
8/17/2017 23:00,23.21,64.05,0.074
8/17/2017 23:10,23.05,64.75,0.07
8/17/2017 23:20,23.05,64.81,0.069
8/17/2017 23:30,23.1,64.48,0.068
8/17/2017 23:40,22.99,65.08,0.072
8/17/2017 23:50,22.99,65.11,0.071
8/18/2017 0:00,22.94,65.61,0.069
8/18/2017 0:10,22.67,66.41,0.068
8/18/2017 0:20,22.57,66.98,0.07
8/18/2017 0:30,22.51,67.18,0.071
8/18/2017 0:40,22.5,67.38,0.071
8/18/2017 0:50,22.48,67.48,0.073
8/18/2017 1:00,22.49,67.48,0.074
8/18/2017 1:10,22.45,67.75,0.069
8/18/2017 1:20,22.41,67.88,0.067
8/18/2017 1:30,22.32,68.42,0.068
8/18/2017 1:40,22.28,68.62,0.073
8/18/2017 1:50,22.17,69.42,0.069
8/18/2017 2:00,21.99,70.3,0.071
8/18/2017 2:10,21.94,70.5,0.073
8/18/2017 2:20,21.96,70.6,0.071
8/18/2017 2:30,21.93,70.6,0.072
8/18/2017 2:40,21.85,71.2,0.072
8/18/2017 2:50,21.75,71.8,0.069
8/18/2017 3:00,21.67,72.3,0.068
8/18/2017 3:10,21.58,72.7,0.074
8/18/2017 3:20,21.56,72.7,0.074
8/18/2017 3:30,21.47,73.1,0.068
8/18/2017 3:40,21.38,73.5,0.067
8/18/2017 3:50,21.29,73.9,0.065
8/18/2017 4:00,21.23,74.1,0.067
8/18/2017 4:10,21.15,74.5,0.069
8/18/2017 4:20,21.1,74.6,0.074
8/18/2017 4:30,21.12,74.5,0.07
8/18/2017 4:40,21.02,75,0.074
8/18/2017 4:50,21,75.1,0.07
8/18/2017 5:00,21.01,74.9,0.072
8/18/2017 5:10,20.99,75,0.072
8/18/2017 5:20,20.92,75.4,0.069
8/18/2017 5:30,20.84,75.7,0.071
8/18/2017 5:40,20.84,75.8,0.068
8/18/2017 5:50,20.8,75.9,0.067
8/18/2017 6:00,20.72,76.3,0.069
8/18/2017 6:10,20.61,76.9,0.075
8/18/2017 6:20,20.61,76.9,0.071
8/18/2017 6:30,20.64,76.8,0.071
8/18/2017 6:40,20.72,76.6,0.073
8/18/2017 6:50,20.79,76.3,0.071
8/18/2017 7:00,20.9,76.2,0.068
8/18/2017 7:10,20.96,75.6,0.068
8/18/2017 7:20,20.89,75.6,0.066
8/18/2017 7:30,20.87,75.7,0.07
8/18/2017 7:40,20.85,75.7,0.071
8/18/2017 7:50,20.86,75.8,0.068
8/18/2017 8:00,20.96,75.8,0.072
8/18/2017 8:10,21.1,75.4,0.07
8/18/2017 8:20,21.31,75.1,0.074
8/18/2017 8:30,21.42,74.2,0.068
8/18/2017 8:40,21.6,73.8,0.072
8/18/2017 8:50,21.66,72.9,0.075
8/18/2017 9:00,21.83,72.7,0.074
8/18/2017 9:10,21.93,72,0.07
8/18/2017 9:20,22.41,71.9,0.071
8/18/2017 9:30,22.97,70.6,0.067
8/18/2017 9:40,23.95,69.52,0.071
8/18/2017 9:50,24.68,67.12,0.069
8/18/2017 10:00,24.79,66.69,0.068
8/18/2017 10:10,24.95,67.09,0.066
8/18/2017 10:20,25.31,67.56,0.065
8/18/2017 10:30,25.36,68.46,0.064
8/18/2017 10:40,25.49,68.29,0.067
8/18/2017 10:50,25.63,68.49,0.067
8/18/2017 11:00,25.5,69.79,0.063
8/18/2017 11:10,25.61,69.39,0.065
8/18/2017 11:20,25.51,69.92,0.065
8/18/2017 11:30,25.51,70.5,0.066
8/18/2017 11:40,25.62,70.4,0.064
8/18/2017 11:50,25.65,70.4,0.064
8/18/2017 12:00,25.83,69.49,0.067
8/18/2017 12:10,25.74,69.29,0.065
8/18/2017 12:20,26.13,68.79,0.066
8/18/2017 12:30,26.13,67.46,0.065
8/18/2017 12:40,26.07,68.12,0.066
8/18/2017 12:50,26.07,68.09,0.066
8/18/2017 13:00,26.22,67.96,0.068
8/18/2017 13:10,26.29,66.66,0.066
8/18/2017 13:20,25.96,67.89,0.067
8/18/2017 13:30,25.96,67.99,0.065
8/18/2017 13:40,26.08,67.99,0.064
8/18/2017 13:50,26.34,67.19,0.066
8/18/2017 14:00,26.23,67.69,0.066
8/18/2017 14:10,26.54,67.49,0.065
8/18/2017 14:20,26.6,66.36,0.068
8/18/2017 14:30,26.87,65.62,0.063
8/18/2017 14:40,26.87,64.69,0.064
8/18/2017 14:50,26.96,64.15,0.062
8/18/2017 15:00,27.03,63.85,0.065
8/18/2017 15:10,26.8,64.22,0.062
8/18/2017 15:20,27.09,62.72,0.064
8/18/2017 15:30,27.1,63.19,0.064
8/18/2017 15:40,27.01,64.15,0.062
8/18/2017 15:50,27.02,63.45,0.061
8/18/2017 16:00,27.26,61.29,0.064
8/18/2017 16:10,27.46,58.55,0.061
8/18/2017 16:20,27.77,54.75,0.064
8/18/2017 16:30,28.12,52.18,0.064
8/18/2017 16:40,28.1,52.65,0.063
8/18/2017 16:50,28.02,51.72,0.065
8/18/2017 17:00,28.18,51.15,0.065
8/18/2017 17:10,28.25,52.62,0.063
8/18/2017 17:20,27.99,53.72,0.065
8/18/2017 17:30,27.57,54.98,0.067
8/18/2017 17:40,27.46,55.45,0.063
8/18/2017 17:50,27.44,55.72,0.059
8/18/2017 18:00,27.51,55.32,0.064
8/18/2017 18:10,27.56,54.95,0.064
8/18/2017 18:20,27.36,56.72,0.066
8/18/2017 18:30,27.21,57.49,0.057
8/18/2017 18:40,27.12,57.69,0.057
8/18/2017 18:50,27,58.05,0.06
8/18/2017 19:00,26.91,58.32,0.065
8/18/2017 19:10,26.76,58.88,0.067
8/18/2017 19:20,26.67,59.12,0.065
8/18/2017 19:30,26.46,60.62,0.069
8/18/2017 19:40,26.24,61.35,0.065
8/18/2017 19:50,26.13,61.65,0.065
8/18/2017 20:00,26.08,62.28,0.068
8/18/2017 20:10,25.95,64.65,0.069
8/18/2017 20:20,25.58,67.11,0.066
8/18/2017 20:30,25.31,67.52,0.063
8/18/2017 20:40,25.29,66.75,0.069
8/18/2017 20:50,25.3,67.91,0.067
8/18/2017 21:00,25.1,69.95,0.067
8/18/2017 21:10,24.91,72.7,0.066
8/18/2017 21:20,24.73,75.2,0.066
8/18/2017 21:30,24.52,77.4,0.064
8/18/2017 21:40,24.41,78.4,0.065
8/18/2017 21:50,24.26,78.6,0.066
8/18/2017 22:00,24.2,78.6,0.068
8/18/2017 22:10,24.18,78.8,0.066
8/18/2017 22:20,24.17,78.8,0.065
8/18/2017 22:30,24.08,78.6,0.065
8/18/2017 22:40,24.02,78.2,0.061
8/18/2017 22:50,24.02,77.4,0.065
8/18/2017 23:00,24.03,76.4,0.062
8/18/2017 23:10,23.97,75.7,0.063
8/18/2017 23:20,23.98,74.6,0.064
8/18/2017 23:30,24.01,74.1,0.063
8/18/2017 23:40,23.97,73.7,0.061
8/18/2017 23:50,23.95,73,0.064
8/19/2017 0:00,24.01,72.4,0.062
8/19/2017 0:10,24,72.1,0.061
8/19/2017 0:20,23.97,72.2,0.064
8/19/2017 0:30,23.95,72.4,0.064
8/19/2017 0:40,24.04,74.4,0.064
8/19/2017 0:50,23.96,76.5,0.064
8/19/2017 1:00,23.84,78.4,0.063
8/19/2017 1:10,23.78,79.5,0.062
8/19/2017 1:20,23.62,80.3,0.065
8/19/2017 1:30,23.48,80.5,0.064
8/19/2017 1:40,23.29,80.1,0.064
8/19/2017 1:50,23.37,79,0.066
8/19/2017 2:00,23.4,77.9,0.063
8/19/2017 2:10,23.5,77,0.065
8/19/2017 2:20,23.45,76.2,0.064
8/19/2017 2:30,23.43,74.2,0.064
8/19/2017 2:40,23.77,71.8,0.063
8/19/2017 2:50,23.61,72.2,0.063
8/19/2017 3:00,23.57,72,0.06
8/19/2017 3:10,23.6,71.6,0.064
8/19/2017 3:20,23.6,71.8,0.063
8/19/2017 3:30,23.61,71.9,0.063
8/19/2017 3:40,23.63,72,0.063
8/19/2017 3:50,23.71,72.9,0.064
8/19/2017 4:00,23.62,74,0.064
8/19/2017 4:10,23.51,75,0.065
8/19/2017 4:20,23.44,76.5,0.065
8/19/2017 4:30,23.37,77.6,0.064
8/19/2017 4:40,23.29,78.4,0.065
8/19/2017 4:50,23.2,79.1,0.065
8/19/2017 5:00,23.13,79.4,0.062
8/19/2017 5:10,23.14,80.1,0.064
8/19/2017 5:20,23.16,80.3,0.064
8/19/2017 5:30,23.14,80.5,0.067
8/19/2017 5:40,23.09,80.9,0.064
8/19/2017 5:50,23.06,81.3,0.06
8/19/2017 6:00,22.98,81.5,0.063
8/19/2017 6:10,22.99,81.7,0.064
8/19/2017 6:20,22.96,81.9,0.065
8/19/2017 6:30,22.99,82.4,0.065
8/19/2017 6:40,23.03,82.8,0.065
8/19/2017 6:50,23.14,82.9,4.58
8/19/2017 7:00,23.31,82.7,4.92
8/19/2017 7:10,23.36,82.4,4.918
8/19/2017 7:20,23.32,82.4,4.921
8/19/2017 7:30,23.33,82.2,4.918
8/19/2017 7:40,23.43,81.7,4.915
8/19/2017 7:50,23.52,81.2,4.919
8/19/2017 8:00,23.68,80.7,4.916
8/19/2017 8:10,23.72,80.6,4.919
8/19/2017 8:20,23.79,80.5,4.917
8/19/2017 8:30,24.06,79.2,4.92
8/19/2017 8:40,24.18,79.5,4.926
8/19/2017 8:50,24.25,79.6,4.923
8/19/2017 9:00,24.38,79.4,4.925
8/19/2017 9:10,24.46,79.3,4.919
8/19/2017 9:20,24.63,79.2,4.922
8/19/2017 9:30,24.79,79,4.922
8/19/2017 9:40,24.98,78.7,4.923
8/19/2017 9:50,25.31,78.7,4.922
8/19/2017 10:00,25.61,78.2,4.922
8/19/2017 10:10,25.57,78.2,4.923
8/19/2017 10:20,25.77,78,4.923
8/19/2017 10:30,26.07,76.8,4.919
8/19/2017 10:40,26.08,76.4,4.921
8/19/2017 10:50,26.36,76.3,4.92
8/19/2017 11:00,26.68,73.7,4.924
8/19/2017 11:10,26.87,71.7,4.925
8/19/2017 11:20,26.96,71.5,4.924
8/19/2017 11:30,27.2,70.6,4.924
8/19/2017 11:40,27.29,68.92,4.924
8/19/2017 11:50,27.29,68.06,4.925
8/19/2017 12:00,27.45,67.46,4.927
8/19/2017 12:10,27.46,67.06,4.929
8/19/2017 12:20,27.64,67.06,4.92
8/19/2017 12:30,27.64,66.96,4.926
8/19/2017 12:40,27.8,65.82,4.92
8/19/2017 12:50,27.82,66.92,4.925
8/19/2017 13:00,27.68,67.23,4.919
8/19/2017 13:10,27.69,67.29,4.922
8/19/2017 13:20,27.79,66.59,4.927
8/19/2017 13:30,27.55,66.29,4.924
8/19/2017 13:40,27.6,68.69,4.921
8/19/2017 13:50,27.76,68.32,4.921
8/19/2017 14:00,27.64,67.86,4.921
8/19/2017 14:10,27.59,68.26,4.92
8/19/2017 14:20,27.61,67.46,4.923
8/19/2017 14:30,27.81,67.56,4.92
8/19/2017 14:40,27.78,68.79,4.917
8/19/2017 14:50,27.79,70.4,4.923
8/19/2017 15:00,27.77,71.5,4.921
8/19/2017 15:10,27.56,72.9,4.921
8/19/2017 15:20,27.64,73.4,4.918
8/19/2017 15:30,27.81,72.3,4.927
8/19/2017 15:40,27.75,71.8,4.923
8/19/2017 15:50,27.71,72.3,4.921
8/19/2017 16:00,27.39,73.4,4.924
8/19/2017 16:10,27.03,74.3,4.917
8/19/2017 16:20,27.24,74.3,4.922
8/19/2017 16:30,27.4,73.6,4.92
8/19/2017 16:40,27.31,73.6,4.92
8/19/2017 16:50,27.32,73.9,4.917
8/19/2017 17:00,27.16,74.3,4.921
8/19/2017 17:10,27.11,75.3,4.921
8/19/2017 17:20,27.15,75.6,4.919
8/19/2017 17:30,26.74,77.7,4.922
8/19/2017 17:40,26.59,78.6,4.919
8/19/2017 17:50,26.42,79.4,4.918
8/19/2017 18:00,26.41,79.5,4.924
8/19/2017 18:10,26.38,79.8,4.92
8/19/2017 18:20,26.23,80.7,4.918
8/19/2017 18:30,26.09,81.4,4.921
8/19/2017 18:40,25.97,82.1,4.922
8/19/2017 18:50,25.87,82.5,4.923
8/19/2017 19:00,25.77,83.2,4.92
8/19/2017 19:10,25.71,83.6,4.921
8/19/2017 19:20,25.59,84.3,4.924
8/19/2017 19:30,25.48,85.1,4.922
8/19/2017 19:40,25.43,85.5,4.923
8/19/2017 19:50,25.36,85.7,4.918
8/19/2017 20:00,25.31,85.9,4.92
8/19/2017 20:10,25.32,85.9,4.922
8/19/2017 20:20,25.36,85.9,4.923
8/19/2017 20:30,25.37,85.8,4.923
8/19/2017 20:40,25.36,85.8,4.929
8/19/2017 20:50,25.34,85.9,4.924
8/19/2017 21:00,25.33,86.3,4.919
8/19/2017 21:10,25.29,86.8,4.92
8/19/2017 21:20,25.2,87.3,4.923
8/19/2017 21:30,25.12,87.8,4.922
8/19/2017 21:40,25.08,88.1,4.922
8/19/2017 21:50,25.06,88.3,4.922
8/19/2017 22:00,25.03,88.4,4.92
8/19/2017 22:10,24.99,88.5,4.917
8/19/2017 22:20,24.94,88.5,4.92
8/19/2017 22:30,24.85,88.8,4.923
8/19/2017 22:40,24.81,88.9,4.923
8/19/2017 22:50,24.82,88.9,4.923
8/19/2017 23:00,24.8,88.9,4.916
8/19/2017 23:10,24.8,88.9,4.917
8/19/2017 23:20,24.79,88.9,4.92
8/19/2017 23:30,24.79,88.9,4.922
8/19/2017 23:40,24.85,88.8,4.925
8/19/2017 23:50,24.88,88.7,4.923
8/20/2017 0:00,24.87,88.6,4.917
8/20/2017 0:10,24.9,88.5,4.918
8/20/2017 0:20,24.92,88.4,4.918
8/20/2017 0:30,24.93,88.4,4.921
8/20/2017 0:40,24.88,88.6,4.916
8/20/2017 0:50,24.81,88.8,4.921
8/20/2017 1:00,24.81,88.9,4.916
8/20/2017 1:10,24.79,89,4.92
8/20/2017 1:20,24.77,89.3,4.916
8/20/2017 1:30,24.74,89.4,4.92
8/20/2017 1:40,24.77,89.6,4.917
8/20/2017 1:50,24.76,89.7,4.923
8/20/2017 2:00,24.72,89.9,4.921
8/20/2017 2:10,24.65,90.1,4.915
8/20/2017 2:20,24.58,90.4,4.916
8/20/2017 2:30,24.56,90.5,4.92
8/20/2017 2:40,24.53,90.7,4.921
8/20/2017 2:50,24.52,90.9,4.92
8/20/2017 3:00,24.47,91.1,4.922
8/20/2017 3:10,24.4,91.3,4.919
8/20/2017 3:20,24.37,91.5,4.923
8/20/2017 3:30,24.34,91.7,4.922
8/20/2017 3:40,24.29,91.9,4.925
8/20/2017 3:50,24.27,92.1,4.919
8/20/2017 4:00,24.25,92.4,4.925
8/20/2017 4:10,24.28,92.5,4.924
8/20/2017 4:20,24.26,92.6,4.923
8/20/2017 4:30,24.24,92.7,4.923
8/20/2017 4:40,24.21,92.9,4.927
8/20/2017 4:50,24.2,92.9,4.927
8/20/2017 5:00,24.16,93,4.92
8/20/2017 5:10,24.17,93,4.927
8/20/2017 5:20,24.15,93.1,4.926
8/20/2017 5:30,24.14,93.1,4.922
8/20/2017 5:40,24.12,93.2,4.921
8/20/2017 5:50,24.12,93.2,4.924
8/20/2017 6:00,24.11,93.3,4.926
8/20/2017 6:10,24.15,93.3,4.922
8/20/2017 6:20,24.13,93.3,4.922
8/20/2017 6:30,24.15,93.4,4.921
8/20/2017 6:40,24.17,93.5,4.919
8/20/2017 6:50,24.16,93.5,4.92
8/20/2017 7:00,24.13,93.5,4.923
8/20/2017 7:10,24.14,93.5,4.92
8/20/2017 7:20,24.19,93.6,4.919
8/20/2017 7:30,24.27,93.5,4.921
8/20/2017 7:40,24.27,93.5,4.922
8/20/2017 7:50,24.26,93.5,4.92
8/20/2017 8:00,24.28,93.5,4.925
8/20/2017 8:10,24.33,93.5,4.922
8/20/2017 8:20,24.4,93.5,4.921
8/20/2017 8:30,24.47,93.4,4.917
8/20/2017 8:40,24.5,93.4,4.923
8/20/2017 8:50,24.55,93.4,4.925
8/20/2017 9:00,24.52,93.3,4.926
8/20/2017 9:10,24.59,93.2,4.921
8/20/2017 9:20,24.66,93.1,4.923
8/20/2017 9:30,24.64,92.9,4.923
8/20/2017 9:40,24.71,92.6,4.918
8/20/2017 9:50,24.69,92,4.923
8/20/2017 10:00,24.88,91.7,4.924
8/20/2017 10:10,25.01,90.9,4.923
8/20/2017 10:20,25.16,90,4.924
8/20/2017 10:30,25.36,88.4,4.919
8/20/2017 10:40,25.68,87.4,4.925
8/20/2017 10:50,26.03,85.2,4.929
8/20/2017 11:00,26.17,83.4,4.924
8/20/2017 11:10,26.42,81,4.928
8/20/2017 11:20,26.58,80,4.922
8/20/2017 11:30,26.69,79,4.922
8/20/2017 11:40,26.75,78.2,4.923
8/20/2017 11:50,26.7,76,4.928
8/20/2017 12:00,27.1,76,4.922
8/20/2017 12:10,27.08,77,4.923
8/20/2017 12:20,27.12,77.1,4.926
8/20/2017 12:30,27.09,76.1,4.929
8/20/2017 12:40,27.24,75.2,4.927
8/20/2017 12:50,27.41,73.9,4.92
8/20/2017 13:00,27.42,73.5,4.923
8/20/2017 13:10,27.29,73.2,4.922
8/20/2017 13:20,27.48,74,4.927
8/20/2017 13:30,27.52,73.8,4.923
8/20/2017 13:40,27.31,74.7,4.921
8/20/2017 13:50,27.08,76,4.926
8/20/2017 14:00,27.14,76.2,4.925
8/20/2017 14:10,27.45,76.1,4.924
8/20/2017 14:20,27.57,74.2,4.925
8/20/2017 14:30,27.49,74.9,4.923
8/20/2017 14:40,27.4,75.5,4.926
8/20/2017 14:50,27.33,75.7,4.92
8/20/2017 15:00,27.28,75.5,4.925
8/20/2017 15:10,27.26,75.6,4.923
8/20/2017 15:20,27.11,76,4.925
8/20/2017 15:30,27.16,75.9,4.925
8/20/2017 15:40,27.18,76.1,4.923
8/20/2017 15:50,27.14,75.9,4.924
8/20/2017 16:00,27.08,75.6,4.927
8/20/2017 16:10,27.13,75.7,4.926
8/20/2017 16:20,27.05,75.7,4.921
8/20/2017 16:30,26.86,76.8,4.92
8/20/2017 16:40,26.93,76.8,4.924
8/20/2017 16:50,26.92,76.2,4.922
8/20/2017 17:00,26.79,77.2,4.928
8/20/2017 17:10,26.67,77.4,4.924
8/20/2017 17:20,26.57,77.7,4.922
8/20/2017 17:30,26.59,77.9,4.925
8/20/2017 17:40,26.47,78,4.924
8/20/2017 17:50,26.44,78.9,4.924
8/20/2017 18:00,26.34,79.1,4.93
8/20/2017 18:10,26.16,80.1,4.923
8/20/2017 18:20,26.13,80.3,4.926
8/20/2017 18:30,26.15,80.8,4.918
8/20/2017 18:40,26.11,81.1,4.923
8/20/2017 18:50,25.96,81.8,4.922
8/20/2017 19:00,25.88,82,4.923
8/20/2017 19:10,25.92,82.4,4.921
8/20/2017 19:20,25.89,82.5,4.921
8/20/2017 19:30,25.83,82.9,4.926
8/20/2017 19:40,25.77,83.3,4.92
8/20/2017 19:50,25.71,83.5,4.925
8/20/2017 20:00,25.74,83.5,4.922
8/20/2017 20:10,25.68,83.8,4.922
8/20/2017 20:20,25.65,84,4.923
8/20/2017 20:30,25.63,84,4.921
8/20/2017 20:40,25.69,84,4.92
8/20/2017 20:50,25.67,84.1,4.926
8/20/2017 21:00,25.65,84.2,4.918
8/20/2017 21:10,25.55,84.3,4.921
8/20/2017 21:20,25.56,84.5,4.924
8/20/2017 21:30,25.59,84.6,4.924
8/20/2017 21:40,25.6,84.7,4.922
8/20/2017 21:50,25.48,84.8,4.924
8/20/2017 22:00,25.54,84.7,4.918
8/20/2017 22:10,25.59,84.8,4.923
8/20/2017 22:20,25.55,84.9,4.922
8/20/2017 22:30,25.49,85.2,4.922
8/20/2017 22:40,25.4,85.4,4.923
8/20/2017 22:50,25.37,85.5,4.922
8/20/2017 23:00,25.3,85.5,4.919
8/20/2017 23:10,25.32,85.5,4.921
8/20/2017 23:20,25.35,85.6,4.921
8/20/2017 23:30,25.36,85.4,4.923
8/20/2017 23:40,25.41,85.4,4.922
8/20/2017 23:50,25.34,85.4,4.924
8/21/2017 0:00,25.16,85.7,4.918
8/21/2017 0:10,24.77,84.6,4.923
8/21/2017 0:20,24.76,82.8,4.923
8/21/2017 0:30,24.81,81.7,4.922
8/21/2017 0:40,24.82,81.1,4.925
8/21/2017 0:50,24.69,80.5,4.923
8/21/2017 1:00,24.54,80.9,4.917
8/21/2017 1:10,24.45,81.1,4.921
8/21/2017 1:20,24.4,81.4,4.921
8/21/2017 1:30,24.34,81.6,4.921
8/21/2017 1:40,24.3,81.6,4.922
8/21/2017 1:50,24.27,81.6,4.92
8/21/2017 2:00,24.19,81.6,4.918
8/21/2017 2:10,24.18,81.6,4.92
8/21/2017 2:20,24.15,81.7,4.921
8/21/2017 2:30,24.1,81.8,4.918
8/21/2017 2:40,24.11,82,4.919
8/21/2017 2:50,24.09,82,4.92
8/21/2017 3:00,24.06,82.2,4.92
8/21/2017 3:10,24.04,82.2,4.919
8/21/2017 3:20,24.03,82.3,4.921
8/21/2017 3:30,24.01,82.2,4.92
8/21/2017 3:40,24,82.2,4.922
8/21/2017 3:50,24.02,82.1,4.92
8/21/2017 4:00,24.01,82,4.919
8/21/2017 4:10,24.01,82,4.92
8/21/2017 4:20,23.99,81.9,4.919
8/21/2017 4:30,23.94,81.9,4.921
8/21/2017 4:40,23.88,82.2,4.919
8/21/2017 4:50,23.86,82.3,4.918
8/21/2017 5:00,23.85,82.4,4.919
8/21/2017 5:10,23.79,82.6,4.919
8/21/2017 5:20,23.76,82.8,4.92
8/21/2017 5:30,23.75,82.9,4.92
8/21/2017 5:40,23.74,83,4.919
8/21/2017 5:50,23.75,83.1,4.917
8/21/2017 6:00,23.74,83.2,4.919
8/21/2017 6:10,23.75,83.2,4.916
8/21/2017 6:20,23.77,83.1,4.92
8/21/2017 6:30,23.8,82.9,4.916
8/21/2017 6:40,23.78,82.9,4.918
8/21/2017 6:50,23.75,82.9,4.919
8/21/2017 7:00,23.64,82.9,4.92
8/21/2017 7:10,23.58,83,4.917
8/21/2017 7:20,23.57,83,4.917
8/21/2017 7:30,23.56,83.1,4.918
8/21/2017 7:40,23.52,83,4.917
8/21/2017 7:50,23.54,82.7,4.916
8/21/2017 8:00,23.65,82.6,4.92
8/21/2017 8:10,23.71,81.8,4.922
8/21/2017 8:20,23.88,81.2,4.916
8/21/2017 8:30,24.26,80.4,4.925
8/21/2017 8:40,24.26,79.1,4.921
8/21/2017 8:50,24.01,78.7,4.921
8/21/2017 9:00,23.99,78.3,4.918
8/21/2017 9:10,24.1,77.9,4.924
8/21/2017 9:20,23.96,77.3,4.922
8/21/2017 9:30,23.88,76.4,4.923
8/21/2017 9:40,23.92,76.1,4.917
8/21/2017 9:50,24.1,75.4,4.925
8/21/2017 10:00,24.13,74,4.926
8/21/2017 10:10,24.16,73.3,4.929
8/21/2017 10:20,24.31,72,4.927
8/21/2017 10:30,24.42,70.5,4.927
8/21/2017 10:40,24.44,69.42,4.923
8/21/2017 10:50,24.56,69.16,4.928
8/21/2017 11:00,24.87,68.19,4.923
8/21/2017 11:10,25.01,67.16,4.925
8/21/2017 11:20,25.01,66.72,4.923
8/21/2017 11:30,24.92,66.96,4.919
8/21/2017 11:40,25.03,67.26,4.924
8/21/2017 11:50,25.36,66.49,4.925
8/21/2017 12:00,25.42,65.42,4.921
8/21/2017 12:10,26.1,64.16,4.921
8/21/2017 12:20,26.27,62.09,4.927
8/21/2017 12:30,26.47,61.23,4.924
8/21/2017 12:40,26.82,59.93,4.926
8/21/2017 12:50,27.11,58.66,4.923
8/21/2017 13:00,27.1,57.63,4.921
8/21/2017 13:10,27.21,57.16,4.923
8/21/2017 13:20,27.46,56.43,4.923
8/21/2017 13:30,27.54,55.43,4.926
8/21/2017 13:40,27.72,54.79,4.922
8/21/2017 13:50,28.05,53.49,4.92
8/21/2017 14:00,28.11,52.36,4.925
8/21/2017 14:10,28.47,51.46,4.925
8/21/2017 14:20,28.95,49.09,4.917
8/21/2017 14:30,29.03,48.12,4.923
8/21/2017 14:40,29.12,47.69,4.92
8/21/2017 14:50,29.49,45.75,4.919
8/21/2017 15:00,29.55,45.12,4.924
8/21/2017 15:10,29.63,44.92,4.918
8/21/2017 15:20,29.58,44.55,4.917
8/21/2017 15:30,29.74,44.02,4.922
8/21/2017 15:40,29.55,44.85,4.918
8/21/2017 15:50,29.23,45.36,4.919
8/21/2017 16:00,29.66,44.09,4.922
8/21/2017 16:10,29.77,43.49,4.922
8/21/2017 16:20,29.79,43.89,4.919
8/21/2017 16:30,29.63,44.32,4.921
8/21/2017 16:40,29.58,44.65,4.92
8/21/2017 16:50,29.26,46.25,4.919
8/21/2017 17:00,28.86,47.62,4.924
8/21/2017 17:10,28.55,47.99,4.922
8/21/2017 17:20,28.45,48.29,4.921
8/21/2017 17:30,28.54,47.92,4.921
8/21/2017 17:40,28.44,47.35,4.92
8/21/2017 17:50,28.45,47.52,4.923
8/21/2017 18:00,28.12,48.52,4.926
8/21/2017 18:10,27.83,49.19,4.925
8/21/2017 18:20,27.65,49.82,4.918
8/21/2017 18:30,27.42,50.32,4.92
8/21/2017 18:40,26.95,51.32,4.918
8/21/2017 18:50,26.75,51.68,4.921
8/21/2017 19:00,26.48,52.92,4.926
8/21/2017 19:10,26.12,54.18,4.921
8/21/2017 19:20,25.83,54.65,4.929
8/21/2017 19:30,25.54,55.12,4.919
8/21/2017 19:40,25.12,55.85,4.922
8/21/2017 19:50,24.81,56.95,4.924
8/21/2017 20:00,24.57,57.82,4.924
8/21/2017 20:10,24.32,58.35,4.919
8/21/2017 20:20,24.12,59.52,4.924
8/21/2017 20:30,23.88,60.62,4.921
8/21/2017 20:40,23.67,61.12,4.923
8/21/2017 20:50,23.58,61.29,4.925
8/21/2017 21:00,23.57,61.49,4.922
8/21/2017 21:10,23.39,61.99,4.926
8/21/2017 21:20,23.39,61.92,4.927
8/21/2017 21:30,23.31,62.12,4.92
8/21/2017 21:40,23.22,62.19,4.925
8/21/2017 21:50,23.14,62.42,4.923
8/21/2017 22:00,22.93,63.05,4.923
8/21/2017 22:10,22.98,62.69,4.924
8/21/2017 22:20,23.46,61.79,4.925
8/21/2017 22:30,23.79,58.29,4.928
8/21/2017 22:40,23.75,58.65,4.923
8/21/2017 22:50,23.55,59.29,4.924
8/21/2017 23:00,23.35,59.89,4.923
8/21/2017 23:10,23.4,59.75,4.926
8/21/2017 23:20,23.58,58.69,4.926
8/21/2017 23:30,23.53,58.55,4.924
8/21/2017 23:40,23.39,58.79,4.924
8/21/2017 23:50,23.42,58.92,4.925
8/22/2017 0:00,23.28,59.19,4.917
8/22/2017 0:10,23.19,59.65,4.923
8/22/2017 0:20,23,60.19,4.917
8/22/2017 0:30,22.95,60.12,4.921
8/22/2017 0:40,22.84,60.35,4.924
8/22/2017 0:50,22.92,59.89,4.922
8/22/2017 1:00,22.99,59.25,4.916
8/22/2017 1:10,23.17,58.99,4.919
8/22/2017 1:20,23.57,56.29,4.923
8/22/2017 1:30,23.35,56.92,4.919
8/22/2017 1:40,22.94,59.29,4.919
8/22/2017 1:50,23.1,58.35,4.922
